id review,beans,roast,drinks,barista,coffee_sentiment,go,do,out,ambient,price,place_sentiment,baked,lunch,breakfast,snacks,food_sentiment,rating
58.0,0.027110967319695395,0.016802442313483552,0.010897947425993818,0.07859965236412145,0.05441490059147684,0.043217366535418654,0.02036190568200127,0.014919114946924323,0.045761967320711694,0.03715752707301468,0.04946290020226381,0.051954725160257745,0.0333956949905808,0.022754006193732707,0.05045412012993217,0.10416834979268723,1.0
59.0,0.02675568958269651,0.02276892812586139,0.042319688439381054,0.031096210207326423,0.03659959260922368,0.015941304372043694,0.01309763079496504,0.00255956298680813,0.020866967590908687,0.0,0.03251628922800461,0.01187123599718936,0.01039328652217074,0.015880303592060954,0.04273953753785645,0.016483139654610922,1.0
60.0,0.021216710619787638,0.0,0.0037112344992367664,0.02374033490656246,0.06342402055198584,0.02876818068360177,0.012181982861440116,0.03271337791087344,0.047164774411951715,0.06741998624632421,0.05242193544010583,0.0068159406779330824,0.05174769818825207,0.016766461472730736,0.06874999999999999,0.04331920228164729,1.0
61.0,0.013431209740356264,0.0,0.010511525319598682,0.0,0.020075244883057057,0.02788362212621074,0.01856027283196869,0.0,0.010686982361828093,0.0,0.037385590609469686,0.016939856925544304,0.014483996201967693,0.012161510066840669,0.05237319620752612,0.0,1.0
62.0,0.0,0.0,0.0,0.07814646651645635,0.0,0.017958318850975652,0.0,0.0,0.007546363905912275,0.0,0.009145954693805698,0.0,0.0,0.0,0.0,0.0,1.0
63.0,0.008929353020143473,0.009102966491650214,0.01032854404555068,0.02035180361626663,0.02954708421382428,0.019715417716808216,0.021342601909738752,0.015360492512457549,0.011127344517119862,0.01395804402755931,0.026274231559011464,0.007821516367575092,0.007855165594569474,0.006032275078269064,0.023247740725949297,0.0,1.0
64.0,0.013253298438521638,0.006078837373867892,0.05299147788756223,0.017939500283286055,0.03906318464749867,0.023153844273488895,0.010037239703249417,0.010032910305961958,0.008983079751327882,0.04312433229622012,0.025666424584990792,0.007643297482707135,0.01444353250667055,0.009559163694947395,0.05075960163501736,0.02684754235332455,1.0
65.0,0.01851640199545103,0.015648470414977647,0.0,0.03444114552552375,0.0,0.010286804002015178,0.008896462411136112,0.009516619028617728,0.01051850255058495,0.0,0.029325780195482785,0.004986980076050124,0.007122736150745193,0.0,0.0,0.020241596335818533,1.0
66.0,0.01543033499620919,0.018000576027649474,0.13835996636107561,0.014502456578777903,0.07536460448589863,0.01496292165012895,0.022013007961789906,0.02010752765666659,0.028700287032651598,0.02752409412815902,0.03676798700457604,0.020098019657295105,0.012965769453657714,0.0,0.13995966692414835,0.01880501790709409,1.0
67.0,0.016604570749609034,0.0,0.06239257566760383,0.013001420179726345,0.05142049842492108,0.019907895780839846,0.04867332190151217,0.00511265600866906,0.013543504459763572,0.010634310392921677,0.022279497455367243,0.009075901744752028,0.007231960676754646,0.0,0.04161491000900821,0.0,1.0
68.0,0.02030449033519319,0.0,0.0442590539772576,0.05852623262339746,0.027289687140597242,0.01798729112152958,0.02988117128475192,0.006945492583374938,0.007021930537948678,0.018671975706059517,0.02500783797654619,0.017153491054961865,0.016980318414272586,0.0252656202168463,0.11506433134217667,0.04631551703958477,1.0
70.0,0.008455294483659448,0.008729117314010382,0.039687624599995835,0.031492713578907566,0.04916053269280024,0.02357152695517205,0.02485766388724609,0.026062815053199836,0.020432695016622857,0.011740582900306475,0.03990726650819514,0.008664787729705602,0.006078342267495451,0.010411198097938128,0.0,0.010328786045177656,1.0
71.0,0.023350756228242012,0.011477946230594881,0.03754127904588416,0.023072847918945538,0.05643971794797446,0.03277234375383544,0.024112870697068852,0.019171732384106167,0.02974486593164999,0.02191907662479963,0.07182293945220726,0.010286092402123729,0.021695882030263937,0.007625885995196933,0.0470265255650998,0.007353858985485169,1.0
72.0,0.014663893136025029,0.0,0.002513812358122324,0.03473706508217034,0.02853355631433628,0.019883078711963795,0.008419556549847228,0.00805762695896783,0.0038336588908903157,0.04052216004293768,0.019518934334054668,0.004677637162518292,0.0,0.0,0.04751644452187054,0.0,1.0
73.0,0.015862507720133902,0.0,0.033803494677373765,0.027946300049156863,0.03318386750833978,0.022870475921788966,0.01815904179423199,0.006274265728799891,0.026657409718540213,0.06270642798346672,0.03763387714375737,0.009365903029189555,0.008091564942210439,0.0,0.04333168437574153,0.04818201624488617,1.0
74.0,0.011260113310846812,0.0033675994130020295,0.047629211153290635,0.028810973560654117,0.04729073287861476,0.024027274053184017,0.022104099341380374,0.009243594459408226,0.012664430498486206,0.03632538841116347,0.023560930657388027,0.009254337516848352,0.0,0.013105780368760775,0.0566683245103578,0.03765058440943565,1.0
75.0,0.0,0.0,0.045788425512041354,0.0,0.05242023131955584,0.0,0.0,0.0,0.0,0.0,0.006760234845630888,0.004860192446998001,0.0,0.028803576474096322,0.0,0.0,1.0
76.0,0.018298126367784995,0.0,0.013356351046212273,0.020031767567762593,0.02425240376398191,0.016953761626546913,0.01058929153375028,0.012418700297450238,0.012307284583704134,0.0,0.03886724424467625,0.010094255320278116,0.009760155842786545,0.013447602514492767,0.059292706128157104,0.040773566225410555,1.0
77.0,0.015858376185413667,0.0,0.03990224342518091,0.10811536106266269,0.03464293548074997,0.037462854151608806,0.010326506645717513,0.0594788689288608,0.009438191778669043,0.0,0.02610038496921839,0.006592956710710334,0.0,0.0,0.07905694150420947,0.019555440527824694,1.0
78.0,0.0351384587421275,0.05772081810488136,0.0421331962568392,0.030680996583032232,0.04273335874004874,0.014746921049733087,0.021335544699792864,0.018743273986708515,0.021309413074957477,0.03329022632079432,0.0715706946752009,0.0212734211921293,0.021624667665209357,0.017700388344868718,0.0543853058843111,0.06823780210795205,1.0
79.0,0.016755832341120654,0.0,0.008313500812462108,0.01684219334411188,0.01751025840131779,0.0158847790828011,0.009620683717971118,0.0,0.006888856230684912,0.022803678098315645,0.02571004593610201,0.012544720550593339,0.007543876463287091,0.01262414999653054,0.03796133561428424,0.01895075030420842,1.0
80.0,0.019920476822239897,0.0,0.096598686708328,0.03602943152908405,0.08932370012631205,0.0,0.00814517056620582,0.0,0.006774041960173497,0.0,0.00977452818676613,0.007027283689263074,0.02120600315131912,0.00561819407506871,0.0,0.010696110492184399,1.0
81.0,0.09471741817128324,0.10600648344352137,0.05680692523057007,0.012513005032128516,0.07288342547229132,0.015697798758222397,0.006339323518563059,0.005079415065165574,0.008202202469570253,0.0346451164077867,0.019800214824454068,0.010055531352548785,0.0,0.020555534622218465,0.032024493467004,0.04105115911107446,1.0
82.0,0.018760469329571074,0.00943237378471615,0.05693005356882665,0.017201193076557143,0.04119225946016198,0.016586422990717716,0.0065704729357700005,0.011762855940383435,0.017894298383014016,0.03932832531035579,0.023408676239369864,0.0068580786365248746,0.015799043544513097,0.03277079427473522,0.0,0.012994860700089246,1.0
83.0,0.005713303421934081,0.0,0.07878390863018231,0.003616856622605841,0.0683160891706794,0.012911312226783895,0.006560806301736209,0.0,0.005588299507094373,0.0,0.0297344304440984,0.00712574131718683,0.0,0.0,0.018513219004440546,0.009640863283750427,1.0
84.0,0.0,0.0,0.0767771644688816,0.06880419446205675,0.05529563903554086,0.0,0.009905360646879092,0.0,0.011249455117713783,0.0,0.01695934629493697,0.006295590212970905,0.0040021568452805485,0.03360417255311238,0.0,0.0194074169913194,1.0
85.0,0.013169755594998953,0.0,0.07339533780932515,0.0,0.04300834736206442,0.027410940617192986,0.012136758824601735,0.0,0.0,0.0,0.03046263958464921,0.007637687434230373,0.006895403952180791,0.0,0.04267488553629717,0.0,1.0
86.0,0.012916732364207588,0.009572994763343546,0.04670612406047965,0.008177050218364974,0.034855530609278165,0.04944836201762781,0.013389547771119132,0.016040258100522866,0.011404818214151584,0.0,0.025415936423440234,0.0075324956297286045,0.01082851290781115,0.005789736714235482,0.04185499656158105,0.0,1.0
87.0,0.021045659354824144,0.011714957935019608,0.07547265722377351,0.0112679320985505,0.047351522896717034,0.01387907872242746,0.010943804608717462,0.008024674901062703,0.015534576360671673,0.01969376068640573,0.03180447426447646,0.010827479126616834,0.012006868424010098,0.021570955217845723,0.04393153431271398,0.045546754386156844,1.0
88.0,0.0,0.0,0.0066388580965886426,0.03276390212478893,0.0,0.0,0.0,0.0,0.009742313910673001,0.0,0.005985651633507167,0.0,0.027443361224780898,0.005760715294819266,0.0,0.052400025876562395,1.0
89.0,0.021420785071252245,0.0,0.029767287345120828,0.01723138556192603,0.05468681399434644,0.018150348540986558,0.016398874848722055,0.007339563084559332,0.009819836863170991,0.009865689291499532,0.03638500275368013,0.014842451609694064,0.0189308371411683,0.003973826754296622,0.02313709226718532,0.06626824260160936,1.0
90.0,0.011738253537896065,0.014711789178760773,0.005127001734130792,0.01995719657043529,0.032668536719079995,0.019557659951486842,0.025901777227895457,0.024650686789405643,0.0178359708391034,0.0,0.020928983376236932,0.005763356997162799,0.0,0.010476832145234073,0.03803628871563654,0.0,1.0
91.0,0.017251638983558856,0.0,0.006137626481481951,0.03112247730168202,0.025785531156469834,0.01743837162303903,0.01265261339413184,0.005593960214849517,0.008437091338285338,0.0,0.030205917250827857,0.007726962315932405,0.0,0.0067890680824196055,0.05590169943749474,0.0,1.0
92.0,0.030496877279641663,0.008197822947299411,0.015110223145329001,0.014130840933046894,0.04558280984309204,0.02155719637289504,0.014133055265800526,0.03073143748125967,0.026196233296385443,0.12641247421185786,0.05290618574841566,0.0,0.020213944604785962,0.021597881142268367,0.0,0.02573084279976932,1.0
93.0,0.013041013273932525,0.0,0.04315690386996838,0.0,0.054407864757974156,0.018266612003064137,0.006776759329751305,0.006269623282193988,0.0059659244987918456,0.0,0.01631670436192957,0.006851700160967759,0.0,0.014515638137083722,0.042257712736425826,0.010292337119907728,1.0
94.0,0.019408093856503713,0.0,0.0,0.010193213994378777,0.0,0.017543892981144525,0.011143530727738979,0.0,0.0,0.08898984166292195,0.010267055232474098,0.008068715304598786,0.010672418254081458,0.010801341177786122,0.0,0.0,1.0
95.0,0.02108890739647243,0.013047807701535618,0.006962775993253732,0.05556602035639017,0.03698771862133602,0.02386403816251204,0.0297606073731373,0.07342607904896471,0.01526502151447373,0.03458882425731559,0.04973974706190462,0.014184882885803617,0.019051445469808224,0.01066497070268805,0.04999285105929308,0.08556056784894978,1.0
96.0,0.011111890977405694,0.0,0.007276802124952581,0.009214118089495795,0.048569761943682184,0.019605427483275668,0.011270893499995802,0.010398430562604595,0.018712785129518707,0.014192111034831995,0.0482755991649747,0.011025057389061465,0.019311327623447488,0.009206680722983364,0.036006642046772085,0.05412481024524417,1.0
97.0,0.01753447158660135,0.0,0.005623082574601161,0.02220070071490237,0.0,0.0,0.0,0.009011949837706182,0.0,0.0,0.0,0.0,0.0,0.009758599241089861,0.0,0.0,1.0
98.0,0.016932405298903913,0.0,0.10511525319598682,0.022687366966210945,0.05133248758593229,0.022959001693341634,0.01035505079989806,0.008866586276648858,0.0,0.04679096001787034,0.029374449445985832,0.007105832322182463,0.03430420153097612,0.0,0.05486726407127175,0.0,1.0
99.0,0.025478265744802435,0.012474171601957518,0.01316161956112845,0.01467065687226051,0.037419192144558515,0.02348049246007149,0.06224280953499586,0.016533824039959368,0.02618742305092427,0.02780932551966311,0.08836891320281601,0.011946441439657226,0.01890657474975692,0.05845209568439398,0.07406975175468053,0.030854533769296883,1.0
100.0,0.011794590359647474,0.0,0.018113691511033973,0.010968828468335091,0.03357631100624575,0.017689160127825513,0.01643597044846457,0.004075255133426092,0.008525934640254655,0.027453538702907426,0.04110568918233521,0.034571784769657346,0.01367611903933317,0.023999527508261766,0.054262190485351684,0.048197395876291925,1.0
